_id,id,__v,action_cause,behavior_type,company_type,craft_code,createdAt,day_of_year,gbu,incident_date,incident_number,is_lcv,job,lastUpdated,location,month,near_miss_sub_category,primary_category,region,severity_level,unsafe_condition_or_behavior,violation_probability_level,violation_risk_severity_level,violation_severity_level,week,year
{'$oid': '69087f23012e93c9d6fdfeba'},136152964,0,,,B,Operators,1765948171264,130,Energy,1746864470000,136152964,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfebb'},136152985,0,Caught In/ Between,,B,Ironworkers-Structural,1765948171264,130,Energy,1746861830000,136152985,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfebc'},136153000,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Ironworkers-Structural,1765948171264,130,Energy,1746855529000,136153000,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfebd'},136153015,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Mechanic,1765948171264,129,Energy,1746800930000,136153015,False,Project J,1765948171264,,5,,,,1,Behavior,0,1,0,19,2025
{'$oid': '69087f23012e93c9d6fdfebe'},136153043,0,Caught In/ Between,At-Risk,B,Laborers,1765948171264,129,Energy,1746785329000,136153043,True,Project J,1765948171264,,5,,MEPI (Mobile Equipment & Personnel Interface),,3,Unsafe Condition,0,3,0,19,2025
{'$oid': '69087f23012e93c9d6fdfebf'},136153075,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Mechanic,1765948171264,130,Energy,1746846530000,136153075,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec0'},136153090,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Ironworkers-Rebar,1765948171264,130,Energy,1746845929000,136153090,False,Project J,1765948171264,,5,,,,1,Behavior,0,1,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec1'},136153411,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Ironworkers-Rebar,1765948171264,128,Energy,1746743930000,136153411,False,Project J,1765948171264,,5,,,,1,Behavior,0,1,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec2'},136153633,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765948171264,132,Energy,1747021130000,136153633,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec3'},136153533,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Ironworkers-Structural,1765948171264,132,Energy,1747023830000,136153533,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec4'},136153615,0,Unknown,,B,Operators,1765948171264,130,Energy,1746848330000,136153615,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec5'},136153655,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765948171264,132,Energy,1747024129000,136153655,False,Project J,1765948171264,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec6'},136153845,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Ironworkers-Structural,1765948171264,132,Energy,1747029529000,136153845,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec7'},136154024,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,N,Pipefitters,1765948171264,132,Energy,1747041829000,136154024,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec8'},136154302,0,,Safe,N,,1765948171264,132,Energy,1747058330000,136154302,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfec9'},136154678,0,,Safe,B,,1765948171264,133,Energy,1747112029000,136154678,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfeca'},136154698,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Carpenter,1765948171264,133,Energy,1747110829000,136154698,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfecb'},136154736,0,Other,At-Risk,B,,1765948171264,133,Energy,1747103929000,136154736,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfecc'},136154967,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765948171264,133,Energy,1747124930000,136154967,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfecd'},136155008,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",Safe,B,Cement masons,1765948171264,133,Energy,1747123730000,136155008,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfece'},136155023,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,,1765948171264,133,Energy,1747134530000,136155023,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfecf'},136155264,0,Caught In/ Between,At-Risk,N,Pipefitters,1765948171264,133,Energy,1747138130000,136155264,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,19,2025
{'$oid': '69087f23012e93c9d6fdfed0'},136155483,0,Slip/Trip,At-Risk,B,Operators,1765948171264,133,Energy,1747127330000,136155483,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,19,2025
{'$oid': '69087f27012e93c9d6fdfed1'},136155662,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765948171264,134,Energy,1747191230000,136155662,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed2'},136155690,0,Caught In/ Between,At-Risk,B,Laborers,1765948171264,134,Energy,1747185230000,136155690,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed3'},136155707,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Scaffold Builder,1765948171264,134,Energy,1747199330000,136155707,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed4'},136155829,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Laborers,1765948171264,134,Energy,1747212530000,136155829,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed5'},136155868,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Operators,1765948171264,134,Energy,1747208029000,136155868,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed6'},136155889,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",At-Risk,B,Operators,1765948171264,134,Energy,1747211389000,136155889,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed7'},136156059,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Mechanic,1765948171264,134,Energy,1747206529000,136156059,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed8'},136156075,0,Slip/Trip,At-Risk,B,Electricians-wiremen,1765948171264,134,Energy,1747217329000,136156075,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfed9'},136156680,0,Fall From Same Level (of Personnel),At-Risk,B,Ironworkers-Rebar,1765948171264,134,Energy,1747203529000,136156680,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfeda'},136156714,0,Caught In/ Between,At-Risk,B,Insulators,1765948171264,135,Energy,1747297430000,136156714,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfedb'},136157303,0,Exposure to Heat/Cold/Environment,Safe,B,Ironworkers-Structural,1765948171264,135,Energy,1747307330000,136157303,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfedc'},136156736,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Ironworkers-Rebar,1765948171264,135,Energy,1747283629000,136156736,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfedd'},136156757,0,Caught In/ Between,At-Risk,B,Rigger,1765948171264,135,Energy,1747283930000,136156757,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfede'},136157436,0,,Safe,B,Laborers,1765948171264,136,Energy,1747366730000,136157436,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfedf'},136157465,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Pipefitters,1765948171264,136,Energy,1747356529000,136157465,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee0'},136157542,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",At-Risk,B,Operators,1765948171264,136,Energy,1747369729000,136157542,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee1'},136157555,0,Repetitive Motion/Body Position/Ergonomic Hazards,At-Risk,N,Pipefitters,1765948171264,136,Energy,1747375730000,136157555,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee2'},136157568,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Pipefitters,1765948171264,136,Energy,1747374830000,136157568,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee3'},136157587,0,Exposure to Heat/Cold/Environment,Safe,B,Carpenter,1765948171264,136,Energy,1747374830000,136157587,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee4'},136158600,0,Exposure to Heat/Cold/Environment,Safe,B,Ironworkers-Structural,1765948171264,136,Energy,1747393190000,136158600,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee5'},136158629,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Ironworkers-Structural,1765948171264,137,Energy,1747457030000,136158629,True,Project J,1765948171264,,5,,MEPI (Mobile Equipment & Personnel Interface),,3,Unsafe Condition,0,3,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee6'},136158648,0,Caught In/ Between,At-Risk,B,Fitters (Other),1765948171264,137,Energy,1747456129000,136158648,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee7'},136158712,0,Caught In/ Between,At-Risk,B,Ironworkers-Structural,1765948171264,137,Energy,1747469929000,136158712,True,Project J,1765948171264,,5,,Lifting Operations,,2,Unsafe Condition,0,2,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee8'},136159002,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,N,Welder,1765948171264,139,Energy,1747616330000,136159002,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfee9'},136159030,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Ironworkers-Rebar,1765948171264,139,Energy,1747629530000,136159030,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfeea'},136159344,0,Caught In/ Between,At-Risk,N,Pipefitters,1765948171264,139,Energy,1747632890000,136159344,True,Project J,1765948171264,,5,,Lifting Operations,,2,Unsafe Condition,0,2,0,20,2025
{'$oid': '69087f27012e93c9d6fdfeeb'},136159456,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Ironworkers-Structural,1765948171264,139,Energy,1747640330000,136159456,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfeec'},136159882,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Ironworkers-Rebar,1765948171264,139,Energy,1747640330000,136159882,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfeed'},136160272,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Pipefitters,1765948171264,139,Energy,1747650230000,136160272,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfeee'},136160672,0,,Safe,B,,1765948171264,140,Energy,1747729129000,136160672,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfeef'},136160686,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",At-Risk,B,Cement masons,1765948171264,140,Energy,1747723130000,136160686,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef0'},136160701,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Ironworkers-Rebar,1765948171264,140,Energy,1747726009000,136160701,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef1'},136160732,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Pipefitters,1765948171264,140,Energy,1747719529000,136160732,True,Project J,1765948171264,,5,,Lifting Operations,,3,Unsafe Condition,0,3,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef2'},136160717,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,N,Millwrights/Machinist,1765948171264,140,Energy,1747732130000,136160717,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef3'},136161075,0,,Safe,B,Operators,1765948171264,140,Energy,1747741610000,136161075,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef4'},136160787,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Rigger,1765948171264,140,Energy,1747733930000,136160787,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef5'},136160762,0,Exposure to Heat/Cold/Environment,Safe,B,Ironworkers-Structural,1765948171264,140,Energy,1747734830000,136160762,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef6'},136160747,0,Exposure to Heat/Cold/Environment,Safe,B,Ironworkers-Rebar,1765948171264,140,Energy,1747727930000,136160747,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef7'},136161360,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765948171264,140,Energy,1747735729000,136161360,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef8'},136161375,0,,At-Risk,B,Operators,1765948171264,140,Energy,1747733930000,136161375,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdfef9'},136161967,0,Exposure to Heat/Cold/Environment,Undetermined,B,Ironworkers-Structural,1765948171264,141,Energy,1747824829000,136161967,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdfefa'},136161807,0,Slip/Trip,At-Risk,B,Pipefitters,1765948171264,141,Energy,1747816729000,136161807,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdfefb'},136161947,0,Exposure to Heat/Cold/Environment,Undetermined,B,Carpenter,1765948171264,141,Energy,1747819429000,136161947,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdfefc'},136161463,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,N,Security Guard,1765948171264,141,Energy,1747801550000,136161463,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdfefd'},136161750,0,Dropped Object(s),At-Risk,B,,1765948171264,141,Energy,1747815529000,136161750,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdfefe'},136161782,0,Exposure to Heat/Cold/Environment,Undetermined,B,Ironworkers-Structural,1765948171264,141,Energy,1747816729000,136161782,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdfeff'},136161767,0,Exposure to Heat/Cold/Environment,Undetermined,B,Ironworkers-Structural,1765948171264,141,Energy,1747813130000,136161767,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff00'},136161990,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,,1765948171264,141,Energy,1747826930000,136161990,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff01'},136162008,0,Exposure to Heat/Cold/Environment,Undetermined,B,Warehouse,1765948171264,141,Energy,1747819610000,136162008,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff02'},136162023,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",Undetermined,B,Scaffold Builder,1765948171264,141,Energy,1747818530000,136162023,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff03'},136162356,0,Exposure to Heat/Cold/Environment,Undetermined,B,Ironworkers-Structural,1765948171264,141,Energy,1747824829000,136162356,False,Project J,1765948171264,,5,,,,0,Behavior,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff04'},136162341,0,Exposure to Heat/Cold/Environment,At-Risk,B,Pipefitters,1765948171264,140,Energy,1747736330000,136162341,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f27012e93c9d6fdff05'},136162705,0,,At-Risk,B,,1765948171264,142,Energy,1747904930000,136162705,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff06'},136162929,0,Caught In/ Between,At-Risk,B,Scaffold Builder,1765948171264,142,Energy,1747910330000,136162929,False,Project J,1765948171264,,5,,,,0,Unsafe Condition,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff07'},136162944,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Scaffold Builder,1765948171264,142,Energy,1747900730000,136162944,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff08'},136163088,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,,1765948171264,143,Energy,1747967929000,136163088,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff09'},136163180,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,N,,1765948171264,143,Energy,1747971530000,136163180,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff0a'},136165012,0,Fall From Same Level (of Personnel),,B,Warehouse,1765948171264,147,Energy,1748323730000,136165012,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff0b'},136164787,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Carpenter,1765948171264,143,Energy,1747961329000,136164787,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff0c'},136165100,0,Caught In/ Between,,B,Ironworkers-Rebar,1765948171264,147,Energy,1748314130000,136165100,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff0d'},136165203,0,Slip/Trip,,B,Operators,1765948171264,147,Energy,1748329729000,136165203,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff0e'},136165312,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,N,Pipefitters,1765948171264,147,Energy,1748339630000,136165312,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
{'$oid': '69087f27012e93c9d6fdff0f'},136165793,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765948171264,147,Energy,1748363030000,136165793,False,Project J,1765948171264,,5,,,,0,,0,0,0,21,2025
